,weight,hometown,height,full_name,youth_team,shoots,country,scout_text,ep_id,date_of_birth,position,games_played_17,games_played_18,games_played_19,games_played_20,games_played_21,games_played_22,games_played_23,games_played_24,games_played_25,games_played_26,goals_17,goals_18,goals_19,goals_20,goals_21,goals_22,goals_23,goals_24,goals_25,goals_26,assists_17,assists_18,assists_19,assists_20,assists_21,assists_22,assists_23,assists_24,assists_25,assists_26,penalty_min_17,penalty_min_18,penalty_min_19,penalty_min_20,penalty_min_21,penalty_min_22,penalty_min_23,penalty_min_24,penalty_min_25,penalty_min_26,plus_minus_17,plus_minus_18,plus_minus_19,plus_minus_20,plus_minus_21,plus_minus_22,plus_minus_23,plus_minus_24,plus_minus_25,plus_minus_26,games_played_14,games_played_15,games_played_16,games_played_28,goals_14,goals_15,goals_16,goals_28,assists_14,assists_15,assists_16,assists_28,penalty_min_14,penalty_min_15,penalty_min_16,penalty_min_28,plus_minus_14,plus_minus_15,plus_minus_16,plus_minus_28,games_played_13,goals_13,assists_13,penalty_min_13,plus_minus_13,games_played_27,goals_27,assists_27,penalty_min_27,plus_minus_27,games_played_29,goals_29,assists_29,penalty_min_29,plus_minus_29,games_played_30,games_played_31,games_played_32,goals_30,goals_31,goals_32,assists_30,assists_31,assists_32,penalty_min_30,penalty_min_31,penalty_min_32,plus_minus_30,plus_minus_31,plus_minus_32,games_played_33,games_played_34,goals_33,goals_34,assists_33,assists_34,penalty_min_33,penalty_min_34,plus_minus_33,plus_minus_34,games_played_35,goals_35,assists_35,penalty_min_35,plus_minus_35,games_played_12,goals_12,assists_12,penalty_min_12,plus_minus_12,team_17,team_18,team_19,team_20,team_21,team_22,team_23,team_24,team_25,team_26,league_17,league_18,league_19,league_20,league_21,league_22,league_23,league_24,league_25,league_26,team_14,team_15,team_16,team_28,league_14,league_15,league_16,league_28,team_13,league_13,team_27,league_27,team_29,league_29,team_30,team_31,team_32,league_30,league_31,league_32,team_33,team_34,league_33,league_34,team_35,league_35,team_12,league_12
5408,77,Camrose,191,Dalton Reum,-,R,Canada,,44911,"May 14, 1992",D,35.0,51.0,69.0,71.0,72.0,52.0,26.0,65.0,44.0,8.0,2.0,1.0,1.0,6.0,1.0,0.0,1.0,4.0,1.0,0.0,8.0,7.0,7.0,13.0,9.0,8.0,1.0,8.0,7.0,1.0,58.0,108.0,77.0,50.0,64.0,76.0,46.0,111.0,74.0,11.0,0.0,0.0,-6.0,-6.0,-10.0,7.0,-7.0,-2.0,-10.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leduc Oil Kings Midget AAA,Drayton Valley Thunder,Vancouver Giants,Swift Current Broncos,Swift Current Broncos,Idaho Steelheads,Wichita Thunder,Wichita Thunder,Atlanta Gladiators,Wheeling Nailers,AMHL,AJHL,WHL,WHL,WHL,ECHL,ECHL,ECHL,ECHL,ECHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,79,Sherbrooke,183,Philip Fortin,-,L,Canada,Team Staff profile of Louis-Philip Fortin also available,255649,"Jan 24, 1998",D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,88,Rouen,188,Olivier Groulx,AHM Gatineau,L,Canada,Father: Benoît Groulx,335689,"Feb 06, 2000",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,94,Moose,191,Tanner Gillies,-,R,Canada,,56705,"Jun 14, 1987",C,,61.0,65.0,70.0,,,,,18.0,17.0,,2.0,9.0,6.0,,,,,23.0,9.0,,5.0,4.0,18.0,,,,,15.0,11.0,,17.0,38.0,60.0,,,,,14.0,26.0,,-6.0,-13.0,3.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,7.0,6.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Deer Rebels,Red Deer Rebels,Tri-City Americans,,,,,Rosthern Wheat Kings,Rosthern Wheat Kings,,WHL,WHL,WHL,,,,,FCHL,FCHL,,,,,,,,,,,Rosthern Wheat Kings,FCHL,,,,,,,,,,,,,,,,
5412,93,Woodstock,183,Dan Gyenes,-,R,Canada,,218480,"May 20, 1987",D,,56.0,61.0,58.0,24.0,,,,,,,0.0,0.0,0.0,1.0,,,,,,,0.0,3.0,8.0,2.0,,,,,,,38.0,56.0,92.0,39.0,,,,,,,-2.0,4.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitchener Rangers,Kitchener Rangers,Kitchener Rangers,Carleton Univ.,,,,,,,OHL,OHL,OHL,USports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,80,Montr,178,Angelo Miceli,-,L,Italy,Brother: Girolamo Miceli,88914,"Mar 01, 1994",C/LW,28.0,50.0,68.0,68.0,64.0,55.0,69.0,13.0,,,16.0,9.0,36.0,35.0,38.0,10.0,22.0,4.0,,,23.0,15.0,45.0,42.0,58.0,14.0,56.0,9.0,,,14.0,24.0,35.0,46.0,50.0,20.0,50.0,6.0,,,-4.0,6.0,3.0,9.0,1.0,-6.0,-1.0,-6.0,,,,,41.0,,,,14.0,,,,23.0,,,,22.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laval-Montréal Rousseau Royal,Victoriaville Tigres,Victoriaville Tigres,Victoriaville Tigres,"Victoriaville Tigres 
“A”",St. John's IceCaps,Greenville Swamp Rabbits,Norfolk Admirals,,,QMAAA,QMJHL,QMJHL,QMJHL,QMJHL,AHL,ECHL,ECHL,,,,,Laval-Montréal Rousseau Royal,,,,QMAAA,,,,,,,,,,,,,,,,,,,,,
5414,92,Wadena,191,Joey Leach,-,L,Canada,,37152,"Jan 29, 1992",D/LW,54.0,70.0,56.0,72.0,64.0,65.0,62.0,64.0,53.0,66.0,4.0,3.0,5.0,12.0,6.0,0.0,2.0,6.0,4.0,5.0,26.0,23.0,25.0,31.0,28.0,9.0,17.0,14.0,19.0,21.0,103.0,77.0,78.0,88.0,52.0,74.0,55.0,129.0,98.0,71.0,1.0,33.0,16.0,23.0,22.0,1.0,16.0,22.0,8.0,8.0,20.0,17.0,42.0,,2.0,1.0,1.0,,8.0,12.0,13.0,,20.0,68.0,30.0,,0.0,0.0,0.0,,,,,,,56.0,4.0,26.0,71.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tisdale Trojans,Kootenay Ice,Kootenay Ice,"Kootenay Ice 
“A”","Kootenay Ice 
“A”",Bakersfield Condors,Fort Wayne Komets,South Carolina Stingrays,"South Carolina Stingrays 
“A”","South Carolina Stingrays 
“A”",SMHL,WHL,WHL,WHL,WHL,ECHL,ECHL,ECHL,ECHL,ECHL,Tisdale Ramblers Bantam AA,Tisdale Ramblers Bantam AA,Tisdale Trojans,,SBAAHL,SBAAHL,SMHL,,,,"South Carolina Stingrays 
“C”",ECHL,,,,,,,,,,,,,,,,
5415,03,Burnaby,185,Michael Busto,-,R,Canada,"An offensive defenseman with good size and toughness. Needs to improve his mobility and defensive play.- Ulf Andersson, EP",14005,"Jun 20, 1986",D,50.0,68.0,71.0,69.0,70.0,48.0,54.0,11.0,,65.0,1.0,4.0,8.0,8.0,20.0,4.0,3.0,1.0,,1.0,7.0,13.0,21.0,35.0,43.0,12.0,8.0,3.0,,12.0,54.0,80.0,79.0,77.0,79.0,10.0,41.0,0.0,,33.0,8.0,4.0,18.0,24.0,21.0,0.0,-7.0,1.0,,0.0,,,3.0,,,,0.0,,,,0.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moose Jaw Warriors,Moose Jaw Warriors,Kootenay Ice,Kootenay Ice,Kootenay Ice,Charlotte Checkers,Charlotte Checkers,Elmira Jackals,,Las Vegas Wranglers,WHL,WHL,WHL,WHL,WHL,ECHL,ECHL,ECHL,,ECHL,,,Moose Jaw Warriors,,,,WHL,,,,,,,,,,,,,,,,,,,,,
5416,92,Winnipeg,188,Myles Rumsey,-,R,Canada,,18004,"Nov 05, 1986",D,66.0,57.0,67.0,69.0,9.0,28.0,,20.0,22.0,,0.0,2.0,0.0,0.0,0.0,2.0,,0.0,2.0,,4.0,4.0,12.0,9.0,0.0,5.0,,2.0,7.0,,61.0,102.0,116.0,115.0,6.0,16.0,,22.0,8.0,,6.0,-14.0,-21.0,-1.0,0.0,0.0,,0.0,7.0,,,,59.0,,,,1.0,,,,10.0,,,,88.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swift Current Broncos,"Swift Current Broncos 
“A”","Swift Current Broncos 
“A”","Swift Current Broncos 
“C”",Univ. of Manitoba,Univ. of Manitoba,,Univ. of Manitoba,Univ. of Manitoba,,WHL,WHL,WHL,WHL,USports,USports,,USports,USports,,,,Winnipeg South Blues,,,,MJHL,,,,,,,,,,,,,,,,,,,,,
5417,00,Lund,186,Adam Hobson,Mission M.H.A.,L,Canada,"Hobson is a two-way forward who plays a well-rounded game. Works very hard and has leadership qualities.- EP 2008

Brother: Jonathan Hobson",9357,"Jan 09, 1987",W/C,63.0,72.0,72.0,43.0,49.0,73.0,70.0,,,23.0,4.0,10.0,23.0,14.0,11.0,11.0,20.0,,,5.0,5.0,27.0,27.0,18.0,9.0,22.0,30.0,,,7.0,35.0,47.0,124.0,59.0,66.0,87.0,101.0,,,21.0,-16.0,-7.0,-9.0,-3.0,-8.0,3.0,0.0,,,5.0,,,39.0,8.0,,,20.0,2.0,,,0.0,4.0,,,2.0,10.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spokane Chiefs,Spokane Chiefs,Spokane Chiefs,"Spokane Chiefs 
“C”",Rockford IceHogs,Rockford IceHogs,Toledo Walleye,,,Toledo Walleye,WHL,WHL,WHL,WHL,AHL,AHL,ECHL,,,ECHL,,,Abbotsford Pilots,SAIT (Southern AB Inst. of Tech),,,PIJHL,ACAC,,,,,,,,,,,,,,,,,,,,
5418,84,Waldheim,183,Kelly Friesen,-,L,Canada,Brother: Kendrew Friesen,55235,"Mar 19, 1988",D,2.0,61.0,,,17.0,15.0,10.0,0.0,,19.0,0.0,1.0,,,3.0,10.0,8.0,0.0,,13.0,0.0,3.0,,,8.0,18.0,8.0,0.0,,20.0,0.0,22.0,,,12.0,48.0,4.0,0.0,,27.0,0.0,-6.0,,,0.0,0.0,0.0,0.0,,0.0,,,,16.0,,,,16.0,,,,12.0,,,,8.0,,,,0.0,,,,,,15.0,11.0,4.0,34.0,0.0,13.0,4.0,13.0,12.0,0.0,13.0,,,5.0,,,10.0,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,Portland Winter Hawks,Portland Winter Hawks,,,Melville Millionaires,Prairie Outlaws,Prairie Outlaws,Prairie Outlaws,,Prairie Outlaws,WHL,WHL,,,SJHL,FCHL,FCHL,FCHL,,FCHL,,,,Prairie Outlaws,,,,FCHL,,,Prairie Outlaws,FCHL,Prairie Outlaws,FCHL,Prairie Outlaws,,,FCHL,,,,,,,,,,
5419,90,Sherwood,183,Marc Desloges,-,L,Canada,,21595,"May 15, 1985",C,25.0,51.0,66.0,69.0,72.0,34.0,28.0,,0.0,25.0,15.0,4.0,14.0,12.0,20.0,6.0,10.0,,0.0,5.0,10.0,6.0,18.0,23.0,26.0,19.0,13.0,,0.0,8.0,14.0,12.0,28.0,26.0,28.0,48.0,16.0,,0.0,16.0,0.0,1.0,-4.0,-10.0,-27.0,0.0,0.0,,0.0,0.0,,35.0,38.0,,,16.0,23.0,,,22.0,32.0,,,8.0,12.0,,,0.0,0.0,,,,,,,25.0,6.0,14.0,30.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Albert Raiders Midget AAA,Seattle Thunderbirds,Everett Silvertips,Swift Current Broncos,Swift Current Broncos,Univ. of British Columbia,Univ. of British Columbia,,Quad City Mallards,Univ. of British Columbia,AMHL,WHL,WHL,WHL,WHL,USports,USports,,IHL,USports,,Sherwood Park Flyers Bantam AAA,Sherwood Park Flyers Bantam AAA,,,AMBHL,AMBHL,,,,Univ. of British Columbia,USports,,,,,,,,,,,,,,,,
5420,91,Highland,184,Patrick Moran,-,R,USA,,33661,"May 18, 1990",D,44.0,38.0,25.0,49.0,48.0,14.0,,,,,0.0,0.0,1.0,5.0,5.0,0.0,,,,,1.0,5.0,1.0,23.0,24.0,0.0,,,,,56.0,100.0,42.0,233.0,138.0,22.0,,,,,-5.0,6.0,2.0,-3.0,0.0,0.0,,,,,,,27.0,,,,1.0,,,,5.0,,,,36.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guelph Storm,Guelph Storm,Windsor Spitfires,Georgetown Raiders,Aurora Tigers,Univ. of Ontario Inst. of Tech.,,,,,OHL,OHL,OHL,OJAHL,OJHL,USports,,,,,,,Honeybaked U16,,,,T1EHL U16,,,,,,,,,,,,,,,,,,,,,
5421,85,Kitchener,183,Adam Bignell,-,L,Canada,Father: Greg Bignell,92052,"Mar 24, 1994",D,53.0,52.0,61.0,63.0,52.0,8.0,4.0,23.0,5.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,3.0,7.0,6.0,5.0,0.0,0.0,3.0,1.0,,30.0,40.0,83.0,86.0,106.0,19.0,15.0,8.0,0.0,,-16.0,-24.0,10.0,-31.0,2.0,0.0,0.0,0.0,0.0,,,13.0,38.0,,,0.0,4.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belleville Bulls,Belleville Bulls,Belleville Bulls,"Belleville Bulls 
“C”","Belleville Bulls 
“A”",Univ. of Waterloo,Univ. of Waterloo,Univ. of Waterloo,Univ. of Waterloo,,OHL,OHL,OHL,OHL,OHL,USports,USports,USports,USports,,,Kitchener Jr. Rangers Mn Mgt AAA,Culver Military Academy Prep,,,AHMMPL,USHS-Prep,,,,,,,,,,,,,,,,,,,,,
5422,84,Sherwood,185,Carter Chorney,-,R,Canada,,326634,"Feb 06, 2001",RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,91,Fort,183,Brendan Hurley,-,L,Canada,Team Staff profile of Brendan Hurley also available,37153,"May 11, 1993",LW,59.0,57.0,49.0,43.0,,,,,,,2.0,5.0,5.0,17.0,,,,,,,3.0,5.0,4.0,13.0,,,,,,,89.0,114.0,62.0,108.0,,,,,,,-5.0,-7.0,-0.0,-1.0,,,,,,,31.0,31.0,42.0,,29.0,51.0,15.0,,27.0,32.0,9.0,,180.0,141.0,97.0,,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kootenay Ice,Kootenay Ice,Kootenay Ice,Calgary Hitmen,,,,,,,WHL,WHL,WHL,WHL,,,,,,,Fort Saskatchewan Rang. Bntm AAA,Fort Saskatchewan Rang. Bntm AAA,Fort Saskatchewan Rang. Mdgt AAA,,AMBHL,AMBHL,AMHL,,,,,,,,,,,,,,,,,,,,,
5424,96,Thornhill,194,Kain Allicock,-,L,Canada,,37711,"Mar 02, 1990",LW,,43.0,60.0,50.0,24.0,2.0,28.0,28.0,48.0,,,3.0,7.0,11.0,5.0,1.0,12.0,4.0,7.0,,,2.0,6.0,6.0,7.0,2.0,7.0,9.0,11.0,,,75.0,149.0,76.0,89.0,0.0,64.0,66.0,104.0,,,-2.0,-4.0,5.0,0.0,0.0,0.0,0.0,-2.0,,,0.0,56.0,,,0.0,26.0,,,0.0,26.0,,,0.0,80.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saginaw Spirit,Saginaw Spirit,Sudbury Wolves,Wilfrid Laurier Univ.,Wilfrid Laurier Univ.,Univ. of Waterloo,Univ. of Waterloo,Univ. of Waterloo,,,OHL,OHL,OHL,USports,USports,USports,USports,USports,,,North York Rangers Bantam AAA,Toronto Red Wings Min Midget AAA,,,GTBHL,GTMMHL,,,,,,,,,,,,,,,,,,,,,
5425,77,Valleyfield,175,Nicolas Desgroseilliers,-,L,Canada,Brother: Samuel Desgroseilliers,254739,"May 26, 1998",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5426,84,Jihlava,182,Pavel Kousal,HC Dukla Jihlava,L,Czech,,225310,"Nov 14, 1998",LW/RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,81,Toronto,178,Robert Calisti,-,L,Canada,Brother: Stephen Calisti,525975,"Jan 25, 2001",D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,80,Caledon,185,Jordan Frasca,-,L,Canada,Brother: Jacob Frasca,438089,"Jul 05, 2001",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,88,Cornwall,181,Randy Cameron,-,R,Canada,,17843,"Jan 28, 1989",C,52.0,70.0,62.0,56.0,68.0,27.0,26.0,14.0,28.0,56.0,21.0,17.0,12.0,19.0,24.0,9.0,13.0,0.0,5.0,10.0,50.0,22.0,27.0,32.0,44.0,10.0,9.0,4.0,16.0,12.0,16.0,44.0,30.0,24.0,50.0,14.0,6.0,4.0,12.0,28.0,0.0,-21.0,-14.0,17.0,19.0,-18.0,-5.0,-25.0,-22.0,-31.0,,,,1.0,,,,1.0,,,,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summerside Western Capitals,Moncton Wildcats,Moncton Wildcats,"Moncton Wildcats 
“A”","Moncton Wildcats 
“A”",St. Thomas Univ.,St. Thomas Univ.,St. Thomas Univ.,"St. Thomas Univ. 
“A”",Fayetteville FireAntz,MJAHL,QMJHL,QMJHL,QMJHL,QMJHL,USports,USports,USports,USports,SPHL,,,,Montague Stallions,,,,NESHL,,,,,,,,,,,,,,,,,,,,
5430,97,Brampton,188,Jaden Lindo,Toronto Marlboros MHA,R,Canada,,189413,"Jan 11, 1996",RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,68,Albert,171,Cody Chikie,-,L,Canada,,27394,"Dec 17, 1991",C,33.0,58.0,68.0,60.0,17.0,,,,,,2.0,18.0,13.0,18.0,2.0,,,,,,5.0,12.0,17.0,15.0,3.0,,,,,,35.0,40.0,57.0,49.0,20.0,,,,,,-0.0,-8.0,-3.0,-13.0,-20.0,,,,,,33.0,,37.0,4.0,10.0,,21.0,2.0,12.0,,14.0,2.0,38.0,,78.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherwood Park Crusaders,Kelowna Rockets,Kelowna Rockets,Kelowna Rockets,Univ. of Lethbridge,,,,,,AJHL,WHL,WHL,WHL,USports,,,,,,St. Albert Sabres Bantam AAA,,St. Albert Raiders Midget AAA,Fort Saskatchewan Chiefs,AMBHL,,AMHL,NCHL,,,,,,,,,,,,,,,,,,,,
5432,86,Kuopio,197,Markus Niemel,Kiekko-Ahma,L,Finland,"A complete all-around defenceman that makes the game look easy. Natural size and strength compliment his smooth stride. Very mobile skater who moves up and down the ice quickly, with acute recognition of puck and body position. His maturity and poise is actualized in his high-percentage decision-making, with and without the puck, as well as his proactive stick and body play. Very stable defensively and always takes his lane, but is quick to rush the puck up the ice as he recognizes and accounts for how much time his team is spending in their own end. All-in-all, a quick-thinking defenceman that, honestly lacking nothing, has the potential to develop into a reliable two-way defenceman. (Curtis Joe, EP 2016)
Family relations
Brother: Matias Niemeläinen",175894,"Jun 08, 1998",D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,90,Hamilton,184,Conor O,-,L,Canada,,36712,"Nov 17, 1989",C/LW,53.0,50.0,45.0,54.0,26.0,27.0,27.0,28.0,,,7.0,3.0,10.0,8.0,6.0,6.0,10.0,13.0,,,3.0,13.0,14.0,22.0,14.0,30.0,24.0,31.0,,,41.0,52.0,45.0,87.0,69.0,48.0,56.0,88.0,,,-4.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,,,,51.0,44.0,6.0,,24.0,6.0,3.0,,25.0,14.0,6.0,,98.0,70.0,14.0,,0.0,0.0,0.0,,,,,,38.0,4.0,21.0,45.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brampton Battalion,Windsor Spitfires,Windsor Spitfires,Guelph Storm,Nipissing Univ.,Nipissing Univ.,Nipissing Univ.,"Nipissing Univ. 
“A”",,,OHL,OHL,OHL,OHL,USports,USports,USports,USports,,,,Hamilton Jr. Bulldogs Mn Mdt AAA,Brampton Capitals,Hamilton Steelhawks,,SCTAMM,OPJHL,ACH,,,Colorado Eagles,ECHL,,,,,,,,,,,,,,,,
5434,82,Richmond,178,Matt Lyall,-,R,Canada,,14446,"Feb 08, 1988",C,14.0,65.0,68.0,67.0,64.0,24.0,28.0,14.0,30.0,,0.0,9.0,11.0,21.0,21.0,7.0,3.0,4.0,9.0,,4.0,23.0,21.0,36.0,21.0,9.0,12.0,4.0,18.0,,8.0,16.0,36.0,28.0,52.0,2.0,18.0,10.0,18.0,,3.0,-4.0,-4.0,24.0,-26.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guelph Storm,Guelph Storm,Sault Ste. Marie Greyhounds,Sault Ste. Marie Greyhounds,"Sault Ste. Marie Greyhounds 
“C”",Univ. of Guelph,Univ. of Guelph,Univ. of Guelph,"Univ. of Guelph 
“A”",,OHL,OHL,OHL,OHL,OHL,USports,USports,USports,USports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,92,Oakville,193,Brandon Alderson,-,R,Canada,,45555,"Jan 22, 1992",RW,1.0,67.0,68.0,65.0,76.0,71.0,70.0,59.0,58.0,,1.0,13.0,11.0,17.0,28.0,14.0,10.0,11.0,26.0,,1.0,11.0,19.0,22.0,38.0,7.0,12.0,17.0,31.0,,0.0,30.0,63.0,81.0,66.0,42.0,97.0,34.0,78.0,,0.0,-17.0,-20.0,5.0,6.0,-13.0,-8.0,-3.0,2.0,,,,52.0,,,,26.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oakville Blades,Sarnia Sting,Sarnia Sting,Sault Ste. Marie Greyhounds,Sault Ste. Marie Greyhounds,Adirondack Phantoms,Lehigh Valley Phantoms,Reading Royals,Greenville Swamp Rabbits,,OJHL,OHL,OHL,OHL,OHL,AHL,AHL,ECHL,ECHL,,,,Oakville Rangers Minor Mdgt AAA,,,,SCTAMM,,,,,,,,,,,,,,,,,,,,,
5436,91,Hubert,184,Thomas Gobeil,-,R,Canada,,96394,"Nov 18, 1994",RW/C,51.0,64.0,32.0,41.0,4.0,1.0,,,,,5.0,9.0,8.0,25.0,0.0,0.0,,,,,4.0,14.0,10.0,15.0,0.0,0.0,,,,,42.0,74.0,51.0,63.0,0.0,0.0,,,,,-7.0,-3.0,-4.0,0.0,-2.0,0.0,,,,,,42.0,41.0,,,9.0,16.0,,,4.0,12.0,,,38.0,42.0,,,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baie-Comeau Drakkar,Baie-Comeau Drakkar,Chicoutimi Saguenéens,Cowichan Valley Capitals,Norfolk Admirals,Trois-Rivières Blizzard CNS,,,,,QMJHL,QMJHL,QMJHL,BCHL,ECHL,LNAH,,,,,,Collège Antoine-Girouard Gaulois,"Collège Charles-Lemoyne Riverains 
“A”",,,QMAAA,QMAAA,,,,,,,,,,,,,,,,,,,,,
5437,83,London,180,Nick Suzuki,-,R,Canada,"A smart offensive center who thinks the game at a fast pace and makes very good decisions on a consistent basis. Though he may not be the biggest player on the ice, Suzuki plays a thick, sturdy game and is hard to knock off the puck, especially when he has his feet moving. He's an excellent skater that knows his own game well. Skilled with the puck and has a high level of hockey sense. This blend of talent and work ethic is hard to come by, invaluable in the long run. [EP 2017]

Brother: Ryan Suzuki",300436,"Aug 10, 1999",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
