,_id,ep_id,full_name,date_of_birth,hometown,country,youth_team,position,height,weight,shoots,status,scout_text
2784,5e0a83ffb796e999afd9cdf6,12527,"Brett Sonne
                                                                


 a.k.a. ""Brett James Earl Sonne""","May 16, 1989","Maple Ridge, BC, CAN",Canada,Ridge Meadows Rustlers,C/LW,"6'0"" / 183 cm",201 lbs / 91 kg,L,Retired,Brother: Brennan Sonne
2785,5e0a8401b796e999afd9ce11,19200,Dan Rudisuela,"Jan 10, 1983","Mississauga, ON, CAN",Canada,-,C,"5'7"" / 171 cm",165 lbs / 75 kg,R,Retired,-
2786,5e0a8404b796e999afd9ce22,9129,Kevin Dallman,"Feb 26, 1981","St. Catharines, ON, CAN","Kazakhstan 
                                                                                            /  Canada",-,D,"5'10"" / 178 cm",194 lbs / 88 kg,R,Retired,"An offensive-minded, puck-moving defenseman. Skates well, and is very mobile. Has a bomb from the point, and displays leader qualities. Is a bit undersized as a defenseman, which hurts him in battles for position and the puck. (EP)
Uncle: Marty Dallman"
2787,5e0a8406b796e999afd9ce49,94196,Nathan Tennant,"Oct 15, 1982","Chalk River, ON, CAN",Canada,-,D,"6'0"" / 183 cm",194 lbs / 88 kg,L,Retired,-
2788,5e0a8409b796e999afd9ce66,59183,Matthew Hansen,"Jan 18, 1985","North Battleford, SK, CAN",Canada,-,D,"6'2"" / 189 cm",203 lbs / 92 kg,L,Retired,-
2789,5e0a840bb796e999afd9ce75,250796,Josh Pokol,"Jan 10, 1985","Warman, SK, CAN",Canada,-,D,"6'2"" / 188 cm",201 lbs / 91 kg,L,-,-
2790,5e0a840db796e999afd9ce84,9642,"Tomas Kopecky
                                                                


 a.k.a. ""Tomáš Kopecký""","Feb 05, 1982","Ilava, SVK",Slovakia,HK Dukla Trencin,W/C,"6'3"" / 190 cm",209 lbs / 95 kg,L,Retired,"Kopecký is a big guy who can play any forward position with aplomb. Skates well for a man his size, and has a well-rounded game. - Ulf Andersson, EP

Brother: Peter Kopecký
Son: Jakub Kopecky"
2791,5e0a840fb796e999afd9ceb7,33560,Drew Czerwonka,"Jan 07, 1992","Glenavon, SK, CAN",Canada,-,LW,"6'1"" / 185 cm",181 lbs / 82 kg,L,Retired,-
2792,5e0a8411b796e999afd9ceca,83510,Blake Penner,"May 11, 1996","Medicine Hat, AB, CAN",Canada,-,LW/C,"5'10"" / 178 cm",185 lbs / 84 kg,L,Retired,Brother: Cole Penner
2793,5e0a8413b796e999afd9cedb,120663,Ryley Lindgren,"Jan 20, 1996","East St. Paul, MB, CAN",Canada,-,C/RW,"5'11"" / 180 cm",194 lbs / 88 kg,R,-,-
2794,5e0a8416b796e999afd9cefb,15683,Brad Bonello,"Apr 15, 1984","Brampton, ON, CAN","Canada 
                                                                                            /  Malta",-,LW,"5'9"" / 175 cm",181 lbs / 82 kg,L,-,Brother: Andrew Bonello
2795,5e0a8418b796e999afd9cf2c,8808,Paul Gaustad,"Feb 03, 1982","Fargo, ND, USA",USA,-,C,"6'5"" / 195 cm",227 lbs / 103 kg,L,Retired,"First cousins: Grant Potulny, Ryan Potulny"
2796,5e0a841ab796e999afd9cf58,80818,"Sam McKechnie
                                                                                                         a.k.a. ""Samuel McKechnie""","Jul 08, 1994","Airdrie, AB, CAN",Canada,-,RW/C,"5'10"" / 178 cm",181 lbs / 82 kg,R,18/19,Full name: Samuel McKechnie
2797,5e0a841cb796e999afd9cf73,48412,Jaromir Florian,"Mar 30, 1987","Brno, CZE",Czech Rep.,HC Kometa Brno,F,"6'0"" / 182 cm",179 lbs / 81 kg,L,19/20,-
2798,5e0a841fb796e999afd9cf76,24089,Justin Maylan,"Jan 20, 1991","Calgary, AB, CAN",Canada,North Shore Winter Club,C,"6'2"" / 188 cm",190 lbs / 86 kg,R,19/20,-
2799,5e0a8421b796e999afd9cf8e,175458,Gage Quinney,"Jul 29, 1995","Las Vegas, NV, USA","USA 
                                                                                            /  Canada",-,C,"5'11"" / 180 cm",185 lbs / 84 kg,L,19/20,Father: Ken Quinney
2800,5e0a8423b796e999afd9cfab,287452,Ethan Regnier,"Sep 08, 2000","Prince Albert, SK, CAN",Canada,-,RW,"5'9"" / 175 cm",163 lbs / 74 kg,R,-,-
2801,5e0a8425b796e999afd9cfbc,248783,Darryl Thomson,"Jan 16, 1982","Barrie, ON, CAN",Canada,-,LW,"6'0"" / 183 cm",185 lbs / 84 kg,L,Retired,-
2802,5e0a8428b796e999afd9cfd1,9464,Mike Egener,"Sep 26, 1984","Lahr, GER",Canada,-,D,"6'4"" / 194 cm",216 lbs / 98 kg,L,Retired,A large defenseman with good skating and passing. Decent shot and puck control. Physically good and a talented hitter. Has an aggressive style and is a good team player. (Matias Strozyk)Brother: Luke Egener
2803,5e0a842ab796e999afd9cfed,101632,Christian Stockl,"Apr 17, 1995","Winnipeg, MB, CAN",Canada,-,RW,"6'0"" / 183 cm",179 lbs / 81 kg,R,-,-
2804,5e0a842cb796e999afd9cfff,133420,Dominic Zwerger,"Jul 16, 1996","Dornbirn, AUT",Austria,Dornbirner EC,LW,"6'0"" / 183 cm",205 lbs / 93 kg,L,21/22,"Has a Swiss Player-licence and doesn't count against the foreign contingent in Switzerland.

Cousin: Julian Zwerger"
2805,5e0a842eb796e999afd9d010,11326,Trevor Kell,"Jun 23, 1986","Thunder Bay, ON, CAN",Canada,-,RW,"6'0"" / 182 cm",183 lbs / 83 kg,R,Retired,Team Staff profile of Trevor Kell also available
2806,5e0a8430b796e999afd9d031,112235,Stefan Sarka,"Jul 17, 1985","Bratislava, SVK",Slovakia,-,C,"6'1"" / 186 cm",205 lbs / 93 kg,-,-,-
2807,5e0a8433b796e999afd9d036,101587,Luke Bertolucci,"Apr 07, 1995","Montrose, BC, CAN",Canada,-,RW,"5'8"" / 173 cm",185 lbs / 84 kg,L,-,-
2808,5e0a8435b796e999afd9d04b,11695,Taylor Ellington,"Oct 31, 1988","Victoria, BC, CAN",Canada,-,D,"6'2"" / 188 cm",209 lbs / 95 kg,L,Retired,"Ellington is a defensive defenseman who doesn't take a lot of risks. He also has a good first pass, but could improve his skating. Can play a physical game."
2809,5e0a8437b796e999afd9d06a,258430,"Luka Burzan
                                                                                    


                                Legacy verified","Jan 07, 2000","Surrey, BC, CAN",Canada,Surrey MHA,C,"6'1"" / 185 cm",190 lbs / 86 kg,L,-,Brother: Stefan Burzan
2810,5e0a843ab796e999afd9d07e,228815,Craig Kennedy,"Apr 24, 1983","Sault Ste. Marie, ON, CAN",Canada,-,RW,"6'0"" / 183 cm",198 lbs / 90 kg,R,Retired,"Brother: Tyler Kennedy
Father-in-law: Craig Hartsburg
Brother-in-law: Chris Hartsburg"
2811,5e0a843cb796e999afd9d093,201698,Kyle Topping,"Nov 18, 1999","Ganges, BC, CAN",Canada,-,C,"5'11"" / 180 cm",185 lbs / 84 kg,L,-,-
2812,5e0a843eb796e999afd9d0a2,14326,Dylan Hunter,"May 21, 1985","Québec, QC, CAN",Canada,-,LW,"5'11"" / 180 cm",196 lbs / 89 kg,L,Retired,"A hard working winger who does his best work in the corners. Goes into high traffic areas without thinking twice. Possesses great leadership qualities and a terrific work ethic.

Father: Dale Hunter
Uncles: Dave Hunter & Mark Hunter
Brother: Tucker Hunter"
2813,5e0a8441b796e999afd9d0c1,195217,"Jack Walker
                                                                                                         a.k.a. ""Jonathan Walker""","Jul 30, 1996","Edina, MN, USA",USA,-,LW,"5'11"" / 180 cm",179 lbs / 81 kg,L,19/20,"Brothers: Samuel Walker, Ben Walker"
2814,5e0a8443b796e999afd9d0d8,61954,Danny Ehrman,"Sep 21, 1984","Duncan, BC, CAN",Canada,-,D,"6'4"" / 194 cm",225 lbs / 102 kg,R,Retired,-
2815,5e0a8445b796e999afd9d0f3,166652,Joel Lakusta,"Jun 24, 1998","Sherwood Park, AB, CAN",Canada,-,D,"6'2"" / 188 cm",190 lbs / 86 kg,R,-,-
2816,5e0a8447b796e999afd9d108,8876,"Rob Schremp
                                                                                                         a.k.a. ""Robbie Schremp""","Jul 01, 1986","Fulton, NY, USA",USA,-,C,"5'11"" / 180 cm",201 lbs / 91 kg,L,Retired,"A very skilled center, Schremp owns terrific vision and stickhandling ability. Excels on the powerplay, but isn't a great skater and lacks defensive acumen. (Erik K. Piri, EP 2011)
Brother: Tyler Schremp
Cousin: Chris Schremp"
2817,5e0a844ab796e999afd9d131,15601,Simon Barg,"Mar 16, 1983","Ajax, ON, CAN",Canada,-,C,"5'11"" / 180 cm",174 lbs / 79 kg,L,Retired,-
2818,5e0a844db796e999afd9d140,9164,Josh Gorges,"Aug 14, 1984","Kelowna, BC, CAN",Canada,Kelowna Rockets,D,"6'1"" / 185 cm",205 lbs / 93 kg,L,Retired,Cousin: Liam Gorges
2819,5e0a844fb796e999afd9d16c,15890,John Morlang,"Nov 07, 1981","Port Coquitlam, BC, CAN",Canada,-,RW,"6'2"" / 187 cm",205 lbs / 93 kg,R,Retired,-
2820,5e0a8451b796e999afd9d18b,59941,Kyle Becker,"Jan 24, 1994","Burnaby, BC, CAN",Canada,-,D,"6'4"" / 193 cm",214 lbs / 97 kg,L,-,-
2821,5e0a8453b796e999afd9d1a8,299019,Jonathan Smart,"Jun 01, 1999","Kelowna, BC, CAN",Canada,-,D,"6'0"" / 183 cm",190 lbs / 86 kg,L,-,"Father: Jason Smart
Grandfather: Russ Smart"
2822,5e0a8455b796e999afd9d1be,14134,Derek Couture,"Apr 24, 1984","Calgary, AB, CAN",Canada,-,RW,"6'1"" / 185 cm",205 lbs / 93 kg,R,Retired,-
2823,5e0a8457b796e999afd9d1e7,23321,Jeremy Boyer,"Sep 28, 1990","Saskatoon, SK, CAN",Canada,-,C,"5'10"" / 178 cm",157 lbs / 71 kg,R,-,-
2824,5e0a8459b796e999afd9d20c,6870,Stefan Warg,"Feb 06, 1990","Stockholm, SWE",Sweden,Örebro IS,D,"6'3"" / 191 cm",220 lbs / 100 kg,R,21/22,"A big and right-shooting defenseman. Warg is a skilled passer, physically strong and pretty tough. Plays solid in his own end, but could be more explosive. Is a defensive player who makes very little errors and always does his best for the team.  (EP 2010)"
2825,5e0a845cb796e999afd9d217,14450,Kiel McLeod,"Dec 30, 1982","Kelowna, BC, CAN",Canada,-,C,"6'6"" / 197 cm",234 lbs / 106 kg,R,Retired,"McLeod is a big center with a strong physical game. Can deliver huge hits on opponents. Also has good offensive instincts.- Ulf Andersson, EP (2013)"
2826,5e0a845eb796e999afd9d236,97788,"Tim McGauley
                                                                


 a.k.a. ""Tim MacGauley""","Jul 23, 1995","Wilcox, SK, CAN",Canada,-,C,"6'1"" / 185 cm",172 lbs / 78 kg,L,19/20,"Brothers: Colum McGauley, Ged McGauley & Tyadg McGauley
Sisters: Maeve McGauley, Patricia McGauley & Taera McGauley"
2827,5e0a8460b796e999afd9d257,62233,Dillon Heatherington,"May 09, 1995","Calgary, AB, CAN",Canada,Crowchild MHA,D,"6'4"" / 193 cm",216 lbs / 98 kg,L,19/20,-
2828,5e0a8462b796e999afd9d27c,43708,Paul McFarland,"Dec 06, 1985","Richmond Hill, ON, CAN",Canada,-,LW,"6'1"" / 185 cm",198 lbs / 90 kg,L,Retired,Brother: John McFarland
2829,5e0a8465b796e999afd9d291,14562,Patrick Jarrett,"Feb 06, 1984","Sault Ste. Marie, ON, CAN",Canada,Soo Peewee,C,"5'11"" / 180 cm",181 lbs / 82 kg,L,Retired,Brother: Cole JarrettCousin: Mike Liut
2830,5e0a8467b796e999afd9d2a8,23989,Donny Lloyd,"Mar 28, 1986","Cranbrook, BC, CAN",Canada,-,D,"6'1"" / 186 cm",196 lbs / 89 kg,L,-,-
2831,5e0a8469b796e999afd9d2c3,37254,Brendan Shinnimin,"Jan 07, 1991","East St. Paul, MB, CAN",Canada,-,C/LW,"5'10"" / 178 cm",185 lbs / 84 kg,L,20/21,"Shinnimin is an offensive player who competes to the fullest. Loves to agitate opponents and crash the net. Shinnimin creates chances by just being so intense. Sometimes it gets a bit much and the feelings get on top of him. Has great offensive attributes, useful in power play and skates very well. - David Enbom (2019)"
2832,5e0a846bb796e999afd9d2de,13843,Ryan Wilson,"Feb 03, 1987","Windsor, ON, CAN",Canada,-,D,"6'1"" / 185 cm",209 lbs / 95 kg,L,19/20,"Wilson is a defenseman with a decent all-around game. He can be a physical presence and destroy opponents in open ice, but also has some offensive ability. In his own end, he needs to keep things simple. Could improve his skating ability.- Erik K. Piri, EP (2014)"
2833,5e0a846eb796e999afd9d302,95711,"Mike Montgomery
                                                                                                         a.k.a. ""Michael Montgomery""","Jul 22, 1987","Oshawa, ON, CAN",Canada,-,F,"5'11"" / 180 cm",185 lbs / 84 kg,L,Retired,-
2834,5e0a8470b796e999afd9d317,298921,Lucas Cullen,"May 04, 1999","Kelowna, BC, CAN",Canada,-,C,"5'9"" / 175 cm",176 lbs / 80 kg,R,-,-
2835,5e0a8472b796e999afd9d32c,14409,Dan Baum,"Jun 04, 1983","Biggar, SK, CAN",Canada,-,C/LW,"6'0"" / 183 cm",170 lbs / 77 kg,R,Retired,Brother: Patrick Baum
2836,5e0a8475b796e999afd9d34d,45488,Dylan Willick,"Oct 19, 1992","Prince George, BC, CAN",Canada,-,RW,"5'10"" / 178 cm",183 lbs / 83 kg,R,19/20,-
2837,5e0a8477b796e999afd9d368,202370,Deven Sideroff,"Apr 14, 1997","Summerland, BC, CAN",Canada,-,RW,"6'0"" / 183 cm",174 lbs / 79 kg,R,19/20,"An offensive winger with tremendous work ethic and determination. Possesses quick feet and quick hands to go along with a high level of thinking when it comes to coming up big in the game's key moments. Good vision and compliments his linemates on the rush. Shoots the puck on-net when he has the puck in a good position, and when he isn't in a good position he can hold onto the puck or make a quick play to a teammate. All-in-all, a smart hockey player with noticeable speed and determination; plays above his age level. (Curtis Joe, EP 2014)"
2838,5e0a8479b796e999afd9d388,186257,Matt Passfield,"May 08, 1982","Mississauga, ON, CAN",Canada,-,RW,"6'3"" / 191 cm",194 lbs / 88 kg,L,Retired,-
2839,5e0a847bb796e999afd9d3a1,14457,Peder Skinner,"Jul 11, 1986","Isle-aux-Morts, NL, CAN",Canada,-,C,"5'8"" / 172 cm",161 lbs / 73 kg,L,Retired,-
2840,5e0a847db796e999afd9d3ba,80252,Cole Wedman,"Mar 18, 1994","Edmonton, AB, CAN",Canada,-,D,"6'3"" / 191 cm",174 lbs / 79 kg,R,Retired,Brothers: Dan Wedman & Matthew Wedman
2841,5e0a847fb796e999afd9d3cf,62118,Lenny Hackman,"Jan 30, 1995","Airdrie, AB, CAN",Canada,-,D,"5'9"" / 175 cm",185 lbs / 84 kg,L,-,-
2842,5e0a8481b796e999afd9d3e6,186692,Zack Roe,"Jan 13, 1983","Regina, SK, CAN",Canada,-,D,"6'2"" / 188 cm",209 lbs / 95 kg,R,-,-
2843,5e0a8484b796e999afd9d3ef,136901,Sean Langdon,"Apr 12, 1984","Kanata, ON, CAN",Canada,-,C,"6'0"" / 183 cm",174 lbs / 79 kg,R,-,-
2844,5e0a8486b796e999afd9d400,287497,Alex Kannok-Leipert,"Jul 20, 2000","Regina, SK, CAN",Canada,-,D,"6'0"" / 183 cm",194 lbs / 88 kg,R,-,-
2845,5e0a8489b796e999afd9d411,275038,"Martin Bodak
                                                                


 a.k.a. ""Martin Bodák""","Nov 28, 1998","Spisska Nova Ves, SVK",Slovakia,HK Spisska Nova Ves,D,"6'1"" / 185 cm",194 lbs / 88 kg,R,21/22,-
2846,5e0a848bb796e999afd9d41f,37159,Bretton Cameron,"Jan 26, 1989","Didsbury, AB, CAN",Canada,-,RW,"5'11"" / 180 cm",181 lbs / 82 kg,R,Retired,Brother: Graysen Cameron
2847,5e0a848db796e999afd9d448,13414,Craig Weller,"Mar 17, 1981","Calgary, AB, CAN",Canada,-,RW/D,"6'4"" / 193 cm",220 lbs / 100 kg,R,Retired,"Weller is a large winger with a strong physical game. A good forechecker who finishes his checks. A former defenseman, he skates well for a big man.- Ulf Andersson, EP (2013)"
2848,5e0a8490b796e999afd9d46d,9252,"Ladislav Scurko
                                                                


 a.k.a. ""Ladislav Ščurko""","Apr 04, 1986","Gelnica, SVK",Slovakia,HK Spisska Nova Ves,C/LW,"6'1"" / 186 cm",216 lbs / 98 kg,L,19/20,-
2849,5e0a8492b796e999afd9d479,258728,"Erik Miller
                                                                                                         a.k.a. ""Eric Miller""","Mar 08, 1999","Sherwood Park, AB, CAN",Canada,-,C,"6'0"" / 183 cm",174 lbs / 79 kg,R,-,-
2850,5e0a8494b796e999afd9d494,18487,Joe Guenther,"May 04, 1981","Buffalo, NY, USA",USA,-,LW,"6'2"" / 188 cm",225 lbs / 102 kg,L,Retired,-
2851,5e0a8496b796e999afd9d4b7,10700,Drew Fata,"Jul 28, 1983","Sault Ste. Marie, ON, CAN","Canada 
                                                                                            /  Italy",-,D,"6'1"" / 185 cm",214 lbs / 97 kg,L,Retired,Brother: Rico Fata
2852,5e0a849ab796e999afd9d4e0,45487,JC Lipon,"Jul 10, 1993","Regina, SK, CAN",Canada,Hockey Regina MHA,RW,"6'0"" / 183 cm",190 lbs / 86 kg,R,19/20,Brother: Mitch Lipon  Cousins: Todd Davison and Wade Davison
2853,5e0a849cb796e999afd9d4fd,199395,Tyler Soy,"Feb 10, 1997","Cloverdale, BC, CAN",Canada,Cloverdale MHA,C,"6'0"" / 183 cm",170 lbs / 77 kg,L,-,-
2854,5e0a849fb796e999afd9d51c,45176,"Daniel Gayle
                                                                                                         a.k.a. ""Danny Gayle""","Mar 22, 1992","Calgary, AB, CAN",Canada,-,LW,"6'0"" / 183 cm",185 lbs / 84 kg,L,Retired,Was an unofficial injury replacement assistant captain in 2012-13 for Fort McMurray Oil Barons.
2855,5e0a84a1b796e999afd9d537,83460,Parker Bowles,"Jan 25, 1995","Kelowna, BC, CAN",Canada,-,LW/C,"6'1"" / 185 cm",172 lbs / 78 kg,L,19/20,"Father: Cam Bowles
Brother: Jagger Bowles"
2856,5e0a84a3b796e999afd9d550,199888,Ty Comrie,"Aug 08, 1997","Edmonton, AB, CAN",Canada,-,C,"6'1"" / 185 cm",176 lbs / 80 kg,L,Retired,"Older half-brothers: Paul Comrie, Mike Comrie
Brother: Eric Comrie"
2857,5e0a84a5b796e999afd9d55c,352048,Eric Pearce,"Jul 30, 2001","Regina, SK, CAN",Canada,-,C,"6'1"" / 185 cm",201 lbs / 91 kg,R,-,-
2858,5e0a84a7b796e999afd9d56b,14034,Darryl Boyce,"Jul 07, 1984","Summerside, PE, CAN",Canada,-,C/W,"6'0"" / 183 cm",190 lbs / 86 kg,L,Retired,"A hard working forward who plays with a lot of energy and grit. Always gives 100%. Is a good faceoff man and penalty killing option.
On the downside, he will never be a high scorer."
2859,5e0a84aab796e999afd9d593,13625,Colten Teubert,"Mar 08, 1990","White Rock, BC, CAN","Canada 
                                                                                            /  Germany",Semiahmoo MHA,D,"6'4"" / 193 cm",201 lbs / 91 kg,R,Retired,"Teubert is a defensive defenseman with great size and strength. He plays a gritty, physical game and competes hard. Isn't much of an offensive force, though. Could improve his overall skating ability.- Erik K. Piri, EP (2013)"
2860,5e0a84acb796e999afd9d5b3,81116,Curtis Lazar,"Feb 02, 1995","Salmon Arm, BC, CAN",Canada,Vernon MHA,C/W,"6'0"" / 183 cm",205 lbs / 93 kg,R,19/20,-
2861,5e0a84aeb796e999afd9d5d9,31084,Scott Ramsay,"Apr 17, 1991","Abbotsford, BC, CAN",Canada,-,D,"6'4"" / 193 cm",218 lbs / 99 kg,L,-,-
2862,5e0a84b1b796e999afd9d5e8,9040,"Dan Hamhuis
                                                                


 a.k.a. ""Daniel Hamhuis""","Dec 13, 1982","Smithers, BC, CAN",Canada,Smithers MHA,D,"6'1"" / 185 cm",205 lbs / 93 kg,L,19/20,"A defenceman with excellent hockey sense. Skilled with the puck, can play big minutes. Not very aggressive, but is a terrific hip-checker. (Matias Strozyk)"
2863,5e0a84b4b796e999afd9d620,269305,"Austin Pratt
                                                                                                         a.k.a. ""A.J. Pratt""","Jul 30, 1999","Lakeville, MN, USA",USA,-,C/LW,"6'3"" / 191 cm",214 lbs / 97 kg,R,-,-
2864,5e0a84b5b796e999afd9d633,281814,Ty Smith,"Mar 24, 2000","Lloydminster, SK, CAN",Canada,Lloydminster MHA,D,"5'11"" / 180 cm",179 lbs / 81 kg,L,22/23,-
2865,5e0a84b7b796e999afd9d64b,67663,Jesse Gimblett,"Jan 04, 1985","Newtonville, ON, CAN",Canada,-,LW,"6'2"" / 188 cm",209 lbs / 95 kg,L,Retired,Twin brother: Tyson Gimblett
2866,5e0a84bab796e999afd9d66a,383130,Vladislav Mikhalchuk,"Oct 16, 1999","Minsk, BLR",Belarus,-,RW,"6'4"" / 192 cm",176 lbs / 80 kg,R,-,-
2867,5e0a84bbb796e999afd9d674,101647,Brayden Burke,"Jan 01, 1997","Edmonton, AB, CAN",Canada,-,LW/RW,"5'10"" / 178 cm",165 lbs / 75 kg,L,20/21,-
2868,5e0a84bdb796e999afd9d693,9427,Matt Auffrey,"Jan 03, 1986","Cincinnati, OH, USA",USA,-,RW,"6'2"" / 188 cm",203 lbs / 92 kg,R,Retired,-
2869,5e0a84c0b796e999afd9d6c5,296043,Cyle McNabb,"Sep 15, 2000","Winnipeg, MB, CAN",Canada,-,RW,"6'1"" / 185 cm",190 lbs / 86 kg,R,-,-
2870,5e0a84c3b796e999afd9d6da,26390,Patrick Holland,"Jan 07, 1992","Lethbridge, AB, CAN",Canada,Lethbridge MHA,RW/C,"6'0"" / 184 cm",185 lbs / 84 kg,R,Retired,"Holland is a versatile forward with decent speed and hands. A smart player with good vision, he could improve his defensive game, as well as add some bulk.- Erik K. Piri, EP (2012)"
2871,5e0a84c5b796e999afd9d6f9,6668,Andrew Ladd,"Dec 12, 1985","Maple Ridge, BC, CAN",Canada,Ridge Meadows Rustlers,LW/RW,"6'3"" / 190 cm",192 lbs / 87 kg,L,22/23,"Brother: Mike Ladd
Cousin: Steve Covington"
2872,5e0a84c8b796e999afd9d736,19617,Matthew Bragg,"Jun 12, 1987","Newman's Cove, NL, CAN",Canada,-,D/C,"5'10"" / 178 cm",176 lbs / 80 kg,L,-,-
2873,5e0a84cab796e999afd9d75a,129516,"Michael Okrzesik
                                                                                                         a.k.a. ""Mike Okrzesik""","Jan 21, 1985","Houston, TX, USA",USA,-,D,"6'4"" / 193 cm",185 lbs / 84 kg,L,-,-
2874,5e0a84ccb796e999afd9d765,45508,Boston Leier,"Jul 09, 1993","Saskatoon, SK, CAN",Canada,-,RW/LW,"5'10"" / 178 cm",187 lbs / 85 kg,L,19/20,"Uncle: Tim Leier
Cousin: Taylor Leier"
2875,5e0a84cfb796e999afd9d78b,62263,Jesse Lees,"Sep 14, 1995","Calgary, AB, CAN",Canada,Simons Valley MHA,D,"6'0"" / 183 cm",196 lbs / 89 kg,R,-,-
2876,5e0a84d0b796e999afd9d7a9,285046,Dawson Barteaux,"Jan 12, 2000","Foxwarren, MB, CAN",Canada,-,D,"6'1"" / 185 cm",187 lbs / 85 kg,R,22/23,Cousin: Ryan White
2877,5e0a84d3b796e999afd9d7bd,205759,Chris Cook,"Feb 21, 1982","Kingston, ON, CAN",Canada,-,LW,"6'0"" / 183 cm",201 lbs / 91 kg,L,Retired,-
2878,5e0a84d5b796e999afd9d7d6,65575,John Neibrandt,"Oct 09, 1992","Yorkton, SK, CAN",Canada,-,D,"6'5"" / 196 cm",201 lbs / 91 kg,L,-,"Brothers: Evan Neibrandt, Adam Neibrandt"
2879,5e0a84d7b796e999afd9d7ef,11622,Ryan Menei,"Jul 31, 1986","Winnipeg, MB, CAN","Canada 
                                                                                            /  Italy",-,RW,"5'11"" / 180 cm",203 lbs / 92 kg,R,-,Team Staff profile of Ryan Menei also available
2880,5e0a84d9b796e999afd9d80c,33756,Frankie Santini,"Jul 29, 1988","Vaughan, ON, CAN",Canada,-,D,"5'11"" / 181 cm",194 lbs / 88 kg,L,-,-
2881,5e0a84dbb796e999afd9d81d,108400,Kris Schmidli,"Jul 03, 1996","Zürich, SUI",Switzerland,Zürcher SC,C/RW,"5'10"" / 179 cm",187 lbs / 85 kg,L,19/20,Brother: Ken Schmidli
2882,5e0a84deb796e999afd9d82b,9338,"Matt Beleskey
                                                                


 a.k.a. ""Matthew Beleskey""","Jun 07, 1988","Windsor, ON, CAN",Canada,Barrie MHA,LW,"6'0"" / 183 cm",203 lbs / 92 kg,L,19/20,-
